PRID,PRTITLE,PRREASON,PRTYPE,CONFIDENCE
3079628682,Fix TestContext not preserving AsyncLocal values correctly,title provides conventional commit label,fix,10
3079684446,Fix Gitea workspace service being exposed externally,title provides conventional commit label,fix,10
3079799346,Fix deserialization of inherited F# classes,title provides conventional commit label,fix,10
3079799506,Fix System.Text.Json flags enum serialization with JsonStringEnumConverter,title provides conventional commit label,fix,10
3177625216,Fix signing configuration: Remove 25 obsolete file references from ESRPSigning_core.json,title provides conventional commit label,fix,10
3177662558,Fix session view panel reuse to prevent duplicate panels for the same session,title provides conventional commit label,fix,10
3177762716,"Fix Copilot instructions to emphasize mandatory lint, test, and format steps",title provides conventional commit label,fix,10
3177942149,Fix DevcontainerSettingsWriter directory creation in clean codespace environments,title provides conventional commit label,fix,10
3123156365,Fix outdated documentation references to 'GC Heap Alloc Stacks',title provides conventional commit label,fix,10
3123367684,Fix dashboard resource filtering for custom OpenTelemetry service names,title provides conventional commit label,fix,10
3230596302,Fix IIFE optimization removing const/let declarations causing undefined variable errors,title provides conventional commit label,fix,10
3230596562,Fix SWC minifier un-escaping unicode characters,title provides conventional commit label,fix,10
3194210207,Fix MeterProvider destructor warning when Shutdown() called manually,title provides conventional commit label,fix,10
3194217765,Fix SpotBugs 6.2.1 compatibility by configuring tasks to ignore missing class failures,title provides conventional commit label,fix,10
3194236413,Fix flaky test in micrometer-1.0 instrumentation by increasing timeout,title provides conventional commit label,fix,10
3194239581,Fix terminal suggest warning when selectionMode is set to 'never',title provides conventional commit label,fix,10
3194269192,Fix ErrorProne 2.38.0 build failures by updating checker configuration,title provides conventional commit label,fix,10
3194387938,Fix flaky TestProvider test by resolving temp directory race condition and non-deterministic error handling,title provides conventional commit label,fix,10
3194389044,fix: handle race condition in TestBlockPoolMaliciousNode flake,title provides conventional commit label,fix,10
3105060307,Fix literal types interfering with primitive types in Surface caching,title provides conventional commit label,fix,10
3105161001,Fix deprecated rlang functions in R package causing warnings,title provides conventional commit label,fix,10
3105180054,Fix build-rdoc.sh path in autoformat.yml workflow,title provides conventional commit label,fix,10
3105210443,Fix flaky superscript test by using synchronous updates in test environments,title provides conventional commit label,fix,10
3105220570,Fix autoformat workflow to include untracked files in patch,title provides conventional commit label,fix,10
3105266350,Fix WSDL self-referential type parsing to prevent infinite recursion,title provides conventional commit label,fix,10
3105314423,Fix autoformat workflow to commit untracked files created during formatting,title provides conventional commit label,fix,10
3105321269,Fix WSDL self-loop stub test to return XML response and pass validation,title provides conventional commit label,fix,10
3239660273,Fix IInteractionService API limitations in CLI by making unsupported interactions fail instead of silently returning,title provides conventional commit label,fix,10
3239748118,Fix Python test timeouts in full matrix CI workflow,title provides conventional commit label,fix,10
3237976887,Fix weather records retrieval error in websockets.py where sorting fails with mixed datetime types,title provides conventional commit label,fix,10
3238006552,Fix DatePicker month picker disabledDate bug in documentation demo,title provides conventional commit label,fix,10
3152658418,Fix incorrect exception type in DataTableReader.GetOrdinal documentation,title provides conventional commit label,fix,10
3152775367,Fix ResourceAsset constructor to support RespectRequiredConstructorParametersDefault,title provides conventional commit label,fix,10
3152880462,Fix PropertyGetter to handle value types correctly in SupplyParameterFromPersistentComponentStateValueProvider,title provides conventional commit label,fix,10
3153054303,Fix autocomplete at beginning of list/hash by supporting '(' character,title provides conventional commit label,fix,10
3153076666,docs: document the contribution flow for core,title provides conventional commit label,docs,10
3153101093,Fix Blazor root component state persistence across render modes,title provides conventional commit label,fix,10
3101807746,Fix prettier config resolution when no prettierFilePath is provided,title provides conventional commit label,fix,10
3102011997,Fix TraceEvent NuGet package to exclude Windows-specific native DLLs for non-Windows platforms,title provides conventional commit label,fix,10
3102021003,Fix modern Sass API importer to handle alias resolution correctly,title provides conventional commit label,fix,10
3168695693,Fix clippy unused_unit warnings in host_bindgen macro for void return functions,title provides conventional commit label,fix,10
3168732332,ci: add ability to easily queue release pr gates via comment triggers,title provides conventional commit label,ci,10
3168803023,Fix code scanning alert: Add explicit uint64_t cast in gather_bytes function,title provides conventional commit label,fix,10
3168803564,Fix printf format specifier type mismatch in ubpf_loader.c,title provides conventional commit label,fix,10
3168844975,Fix pylint warnings in azure-communication-chat generated code,title provides conventional commit label,fix,10
3168889284,Fix PDB indentation mismatch in list output context,title provides conventional commit label,fix,10
3169043242,Fix pylint warnings in azure-communication-chat package,title provides conventional commit label,fix,10
3169069018,Fix relative file dependency path resolution in subdirectories,title provides conventional commit label,fix,10
3169100701,Fix extended tsconfig paths,title provides conventional commit label,fix,10
3169187477,feat: Stabilize logger.enabled by removing spec_unstable_logs_enabled feature flag,title provides conventional commit label,feat,10
3169212086,"fix: fix zap.Any logging issues causing ""unsupported value type"" errors",title provides conventional commit label,fix,10
3169215423,Fix trailing comma support in import type attributes,title provides conventional commit label,fix,10
3169383258,Fix silent wget failures in DownloadFile causing corrupted .bak file downloads,title provides conventional commit label,fix,10
3098890364,Fix CodeRabbit feedback on Query Node implementation,title provides conventional commit label,fix,10
3098938231,Fix CodeRabbit feedback: enhance error handling and input validation in Query Node implementation,title provides conventional commit label,fix,10
3099133512,Fix global functions not working across math blocks,title provides conventional commit label,fix,10
3099240126,Fix package.json import warnings by switching to default export syntax,title provides conventional commit label,fix,10
3161596711,Fix ModelFactory analyzer to exclude client types and easily instantiable types,title provides conventional commit label,fix,10
3162019565,Fix azurerm_dev_center_gallery regex to match Azure naming requirements,title provides conventional commit label,fix,10
3162500791,"Fix misleading ""No open pages available"" message from browser_close",title provides conventional commit label,fix,10
3243112963,feat: add configurable ignore files for restore target directory validation,title provides conventional commit label,feat,10
3243134540,Fix custom jobs persisting in final repositories when removed from templates,title provides conventional commit label,fix,10
3086406590,Fix Docker image pull error related to buffer-equal-constant-time package,title provides conventional commit label,fix,10
3095413885,"Fix duplicate usage sections by renaming emitter usage section to ""Emitter usage""",title provides conventional commit label,fix,10
3095439815,Fix Dev Container / Codespaces support for non-default usernames,title provides conventional commit label,fix,10
3242980094,chore: Add comprehensive tests for inline-style-parser achieving 86.16% coverage,title provides conventional commit label,chore,10
3186688860,Fix case-sensitive string comparisons for team and project names,title provides conventional commit label,fix,10
3254436323,Fix broken stacks warning for universal traces,title provides conventional commit label,fix,10
3254443036,Fix jitted code symbols in universal traces to show assembly names instead of memfd:doublemapper,title provides conventional commit label,fix,10
3254588245,fix: misplaced standalone comments in chains,title provides conventional commit label,fix,10
3217968239,Fix SV_VertexID and SV_InstanceID crash with -preserve-params in SPIR-V emitter,title provides conventional commit label,fix,10
3108299845,Fix GetSystemTimeAsFileTime test timing tolerance for platform compatibility,title provides conventional commit label,fix,10
3108559852,"Fix regression: restore ""identifier"" field in Azure gallery image API call",title provides conventional commit label,fix,10
3146309919,Fix padding_idx=None handling in aten_embedding_bag_padding_idx,title provides conventional commit label,fix,10
3146310178,Fix ast.Expression deprecation warning by using proper constructor,title provides conventional commit label,fix,10
3146329354,Fix outer scope initializer type checking by using IsOuterScopeValue,title provides conventional commit label,fix,10
3126133113,Fix compilation errors in ServerPortReuseTests.cs by resolving namespace conflict,title provides conventional commit label,fix,10
3126374524,Fix pool search functionality to handle Pool ID patterns consistently,title provides conventional commit label,fix,10
3126427425,Fix resolution comment length bug when migrating Secret Scanning alerts,title provides conventional commit label,fix,10
3126448988,Fix panic in SkipTriviaEx when printing type predicates with declaration maps enabled,title provides conventional commit label,fix,10
3132383081,feat: update dependabot config for main branch and add go/docker support,title provides conventional commit label,feat,10
3132647605,"feat(refactor): Abstract balance functions, add unit tests, `useAccountBalances` hook",title provides conventional commit label,feat,10
3101113699,Fix flaky workload identity test by using atomic counter for temp file names,title provides conventional commit label,fix,10
3101175239,Fix GetArtists REST API endpoint returning empty artist data,title provides conventional commit label,fix,10
3101243147,Fix broken Build badge by adding GitHub Actions workflow,title provides conventional commit label,fix,10
3101407864,Fix SelectPanel mobile footer visibility when keyboard appears,title provides conventional commit label,fix,10
3101423103,ci: set commit-message in refresh-manifests workflow,title provides conventional commit label,ci,10
3272660631,chore: 在 dev 分支推送时构建 Docker 镜像但不标记为 latest,title provides conventional commit label,chore,10
3159661875,Refactor REPL to eliminate temporary file usage,title provides conventional commit label,refactor,10
3159989352,Fix ObjectToInferredTypesConverter stack overflow when serializing plain object,title provides conventional commit label,fix,10
3160349414,Fix ClientWebSocket hang with HttpVersionPolicy.RequestVersionOrHigher by correcting operator precedence,title provides conventional commit label,fix,10
3160353937,fix: upgrade golangci-lint to v2,title provides conventional commit label,fix,10
3160397616,fix: return proper JSON-RPC errors for missing blocks in /header and /block endpoints,title provides conventional commit label,fix,10
3094543776,Fix Visual Studio version in ASPIRE003 warning documentation,title provides conventional commit label,fix,10
3094661486,Fix subscription pagination to display all available subscriptions,title provides conventional commit label,fix,10
3094743282,Fix pip module invocation in sdk_package.py,title provides conventional commit label,fix,10
3115256699,Fix invalid OpenAPI schema generation for models extending Array,title provides conventional commit label,fix,10
3115430697,Fix 18 misspellings of 'instatiate' to 'instantiate',title provides conventional commit label,fix,10
3115680597,Fix libonnxruntime4j_jni.so 16KB page size compatibility on Android ARM64,title provides conventional commit label,fix,10
3115906713,Fix npm package installation to check appropriate files based on command,title provides conventional commit label,fix,10
3116057368,docs: Update TEMA docs to clarify warmup periods,title provides conventional commit label,docs,10
3244901827,"refactor(http.proxy): add ""SYSTEM"" and fix ""DIRECT"" proxy, implement proxy list support with automatic fallback",title provides conventional commit label,refactor,10
3143891800,Fix XA4211 warning message to use TargetPlatformVersion for .NET 6+,title provides conventional commit label,fix,10
3143944164,Fix GitOps automation firing on empty Copilot PRs for .swr file validation,title provides conventional commit label,fix,10
3144072008,Fix JsonValue serialization InvalidCastException in Orleans JsonCodec,title provides conventional commit label,fix,10
3144121380,Fix DuplicateTypeNameValidation false positives for same assembly types,title provides conventional commit label,fix,10
3193671126,Fix token cache parent mismatch panic in signature help,title provides conventional commit label,fix,10
3193746300,Fix Debug.Assert with side effects in ExtensionInteractionService,title provides conventional commit label,fix,10
3193831732,Fix panic when hovering over functions with JSDoc links,title provides conventional commit label,fix,10
3193857615,Fix OpenTelemetry dependency issue in semantic-kernel agents,title provides conventional commit label,fix,10
3193870086,Fix O(n²) performance issue in CLI datatype declaration processing,title provides conventional commit label,fix,10
3223325863,Fix MCP OAuth URL normalization - handle trailing slash and hostname case differences,title provides conventional commit label,fix,10
3223375972,Fix label color picker error when current color is not in predefined palette,title provides conventional commit label,fix,10
3223518588,Fix --showConfig to work when no input files are found,title provides conventional commit label,fix,10
3223526987,Fix alert events ordering to show latest events first,title provides conventional commit label,fix,10
3246250179,Fix benchmark.php CSV path validation for non-existent files,title provides conventional commit label,fix,10
3246277050,Fix Tab key changing filters twice on first window open,title provides conventional commit label,fix,10
3202851217,feat: Add Slack strategy for posting messages to Slack channels,title provides conventional commit label,feat,10
3202896248,fix(tests): increase timeout values to prevent CI timeouts,title provides conventional commit label,fix,10
3202910942,"Fix minimap character stretching when ""Render Characters"" is enabled",title provides conventional commit label,fix,10
3202996466,Fix Groovy and Kotlin gradle scripts with correct architecture detection methods,title provides conventional commit label,fix,10
3147052092,Fix qualified table name parsing in trigger bodies,title provides conventional commit label,fix,10
3147110986,Fix XSS vulnerability in login.jsp by escaping JavaScript strings,title provides conventional commit label,fix,10
3147158866,Fix getAbsoluteSrc to properly handle absolute URLs when window exists,title provides conventional commit label,fix,10
3147161232,Fix getAbsoluteSrc to handle blob: URLs as absolute and fix trailing slash test,title provides conventional commit label,fix,10
3158937469,Fix CameraMotionBlur first frame disappearing issue,title provides conventional commit label,fix,10
3158983348,fix: docker container cleanup to prevent accumulation and system slowdown,title provides conventional commit label,fix,10
3159002770,Fix FileStream.FlushAsync documentation to correctly describe its behavior,title provides conventional commit label,fix,10
3159023948,Fix incorrect ThreeLetterWindowsLanguageName example for zh-Hant (CHT -> ZHH),title provides conventional commit label,fix,10
3159046284,Fix typo in TextFieldParser.ReadFields documentation,title provides conventional commit label,fix,10
3159158873,Fix Utf8JsonWriter WriteXValue methods documentation to remove array-specific language,title provides conventional commit label,fix,10
3159174564,"Fix Task.WhenAny documentation typo: change ""result value is true"" to ""This is true""",title provides conventional commit label,fix,10
3159178442,Fix pylint C4766 and C4762 errors in azure-ai-ml for version 3.3.6,title provides conventional commit label,fix,10
3159199237,Fix INumber.Sign documentation for zero return value,title provides conventional commit label,fix,10
3226265972,feat: Complete catalog utility implementation with enhanced parameter types and automation support,title provides conventional commit label,feat,10
3226278223,Fix SecurityException in recent documents feature (#405),title provides conventional commit label,fix,10
3226278349,Fix back button navigation for documents opened within app,title provides conventional commit label,fix,10
3188256323,fix: make mempool type configurable in template,title provides conventional commit label,fix,10
3188511182,Fix iOS Entry password text loss when toggling IsPassword while focused,title provides conventional commit label,fix,10
3146843488,Fix CUDA GatherND batch dimension validation regression,title provides conventional commit label,fix,10
3089454659,"Fix RecentlyAddedByModTime to apply to tracks, not just albums",title provides conventional commit label,fix,10
3236171682,Fix scaffolder step IDs: recommend snake_case over kebab-case to prevent NaN outputs,title provides conventional commit label,fix,10
3236233705,Fix alt attribute updates in rich-text widget linkImages method,title provides conventional commit label,fix,10
3236282004,"Fix YYYY date format rendering as ""Jan YYYY"" in HTML output",title provides conventional commit label,fix,10
3236306681,Fix 3D attention transpose bug in reference implementation,title provides conventional commit label,fix,10
3236322926,Fix double points issue in LineDaysChart at month boundaries,title provides conventional commit label,fix,10
3236323150,feat(addon-charts): Add custom range inputs to TuiLineDaysChart,title provides conventional commit label,feat,10
3236326340,feat: Add copy API configuration functionality to component documentation pages,title provides conventional commit label,feat,10
3184126692,"Fix Lab 7 Docker feedback: Update timing, add DevOps connection guidance, and enhance pipeline authorization notes",title provides conventional commit label,fix,10
3184170032,Fix Lab 12 Dynamic Configuration feedback issues - improve user experience,title provides conventional commit label,fix,10
3184170028,Fix Lab 11 Key Vault feedback issues for improved clarity,title provides conventional commit label,fix,10
3184170027,Fix Lab 9 Release Gates UI instructions and add Microsoft.Web provider troubleshooting,title provides conventional commit label,fix,10
3184170024,"Fix Lab 14 feedback issues: timing, step numbering, and missing instructions",title provides conventional commit label,fix,10
3077128060,Fix Lidarr Artist Search Failure Due to Invalid Artist ID,title provides conventional commit label,fix,10
3077228850,Fix Copilot chatbot rate limit error handling,title provides conventional commit label,fix,10
3077259471,Fix bounty payout page to efficiently handle GitHub API pagination,title provides conventional commit label,fix,10
3077305000,Fix auto-assign issues to Copilot action by correcting username case,title provides conventional commit label,fix,10
3077485814,Fix TfsSharedQueryProcessor to preserve area selection with @CurrentIteration macro,title provides conventional commit label,fix,10
3077534093,Fix inconsistency between Consolidate() and Validate() methods in KafkaProducerSettings,title provides conventional commit label,fix,10
3266954891,Fix fs.createReadStream throwing ERR_OUT_OF_RANGE with start parameter,title provides conventional commit label,fix,10
3199841597,Fix critical authentication vulnerability in HTTP Event Collector,title provides conventional commit label,fix,10
3199868370,Fix ENOENT error when installing packages with missing bin files,title provides conventional commit label,fix,10
3199870832,Fix: Make `vlt init` preserve existing `package.json` properties,title provides conventional commit label,fix,10
3199871502,Fix path normalization in :path() selector to match patterns consistently,title provides conventional commit label,fix,10
3199874174,Fix next page calculation bug in GitEa provider pagination,title provides conventional commit label,fix,10
3199875911,Refactor EngineTests to use DataDescription::getCellRef instead of helper methods,title provides conventional commit label,refactor,10
3199892406,Fix overstatement about nullable reference types runtime protection,title provides conventional commit label,fix,10
3199904124,Fix static field documentation to clarify storage behavior for generic types,title provides conventional commit label,fix,10
3165207176,Fix description generator excluding single-letter abbreviations at start,title provides conventional commit label,fix,10
3165221521,ci: introduce single branch name variable,title provides conventional commit label,ci,10
3275792848,Fix grammar errors and verb consistency in GraphQL mutation descriptions,title provides conventional commit label,fix,10
3227415432,Fix memory usage by calling comemo::evict(10) after compilation,title provides conventional commit label,fix,10
3255305692,FIX: Avoid PR format check workflow label permission failures on fork PRs,title provides conventional commit label,fix,10
3255318562,Fix: Enable self-referencing foreign keys in Schema Designer,title provides conventional commit label,fix,10
3255333300,docs: Add missing javadoc comments to resolve warnings,title provides conventional commit label,docs,10
3255394640,Fix streaming function call display in 04-semantic-kernel-tool.ipynb,title provides conventional commit label,fix,10
3255397374,Fix agent introduction order in 03-semantic-kernel notebook,title provides conventional commit label,fix,10
3208124851,Fix GDPR comment event names and JSON syntax in copilotRemoteAgentTool.ts,title provides conventional commit label,fix,10
3208130662,Fix flaky `AbortWithCTRLPlusC_TestHost_Succeeded` test by ensuring console output is flushed during cancellation,title provides conventional commit label,fix,10
3208154686,Fix compilation error: Change hProcess from ?HANDLE to HANDLE to resolve type mismatch,title provides conventional commit label,fix,10
3208198363,Fix comment thread scrollbar overlaying text content,title provides conventional commit label,fix,10
3208317450,feat(input): add SMS autocomplete support to NzInputOtpComponent,title provides conventional commit label,feat,10
3208320625,fix(tabs): resolve memory leak caused by animation transitions,title provides conventional commit label,fix,10
3208366231,Fix missing workspace.onDidChangeTextDocument events for notebook cell EOL changes,title provides conventional commit label,fix,10
3208433023,feat: Implement automatic Load/Store action resolution for render graph attachments,title provides conventional commit label,feat,10
3208434203,Fix idpDomainOpt assignment in BTPAuthenticator constructor to prevent undefined behavior,title provides conventional commit label,fix,10
3186154990,Fix SWA CLI scripts across all 4 web frameworks,title provides conventional commit label,fix,10
3186169437,Fix backslash escaping in strip_cpp_comments.sh for proper Bash string matching,title provides conventional commit label,fix,10
3186197332,Fix SfTextInputLayout crash on Android with very small container widths,title provides conventional commit label,fix,10
3219037880,Refactor bitwise flag operations to use setFlag and getFlag helpers,title provides conventional commit label,refactor,10
3219279897,fix: Change granite vision model URL from preview to stable version,title provides conventional commit label,fix,10
3219282636,fix: KeyError: 'fPr' when processing latex fractions in DOCX files,title provides conventional commit label,fix,10
3219342467,Fix get_problem_ids to respect instance_ids parameter in SWE environments,title provides conventional commit label,fix,10
3219406613,Fix null pointer dereference in set_ssl_ctx function,title provides conventional commit label,fix,10
3134836043,Fix RootNamespace handling for dashes and starting digits in project names,title provides conventional commit label,fix,10
3134892391,Fix WebView2 crash on close by implementing proper disposal pattern,title provides conventional commit label,fix,10
3134901340,Fix notebook outline symbol highlighting by using range instead of position,title provides conventional commit label,fix,10
3134908383,Fix SimpleCov coverage reporting for demo directory files,title provides conventional commit label,fix,10
3134913454,Fix: Remove unused attachment data from ipynb files when attachment links are deleted,title provides conventional commit label,fix,10
3134916409,Fix notebook sticky scroll flashing by using single reusable delayer,title provides conventional commit label,fix,10
3134922059,Fix markdown cell status bar showing misleading grab cursor,title provides conventional commit label,fix,10
3134923757,Fix markdown cell drag and drop in edit mode,title provides conventional commit label,fix,10
3134925346,Fix breadcrumb overflow by adding max-width constraint to prevent page overflow,title provides conventional commit label,fix,10
3134926821,Fix down arrow navigation in last notebook cell to move cursor to end of line,title provides conventional commit label,fix,10
3134927053,Fix UsePythonVersion@0 installing incomplete Python files on Windows,title provides conventional commit label,fix,10
3134927763,Fix infinite looping in notebook addFindMatchToSelection (Cmd+D),title provides conventional commit label,fix,10
3134961752,Fix Rails config deprecation warning for escape_json_responses,title provides conventional commit label,fix,10
3127543745,Fix Submods parsing and improve dark theme styling,title provides conventional commit label,fix,10
3087031790,Fix OnlyAssignedOnReset false positive with struct arrays and for loops,title provides conventional commit label,fix,10
3087406519,Fix mypy 1.14.1 typing errors in azure-keyvault-keys,title provides conventional commit label,fix,10
3087462018,Fix binding SelectedDates in RangeSelectionCalendar control,title provides conventional commit label,fix,10
3087529807,Fix incorrect architecture name for macOS,title provides conventional commit label,fix,10
3147503921,docs: Upgrade Docusaurus from 3.7.0 to 3.8.1,title provides conventional commit label,docs,10
3147678267,"Fix incorrect ""Restore Entry"" option shown for non-recycle bin items in search results",title provides conventional commit label,fix,10
3163186785,Fix variable frontmatter error - handle both string and object formats for preview image fields,title provides conventional commit label,fix,10
3271730595,Fix dead AdblockID URLs,title provides conventional commit label,fix,10
3258699253,feat: pass crossorigin attribute value to the internal <img> element for x-image,title provides conventional commit label,feat,10
3258721117,Fix security vulnerabilities in netty-handler and zookeeper dependencies,title provides conventional commit label,fix,10
3127222871,Fix MTP timeout parsing to use invariant culture instead of current culture,title provides conventional commit label,fix,10
3127353854,Fix UseAsync property in TestMethodAttribute derived classes to use type checks,title provides conventional commit label,fix,10
3238929100,Fix WiFi not disabled during long deep sleep on ESP8266,title provides conventional commit label,fix,10
3196793854,Fix App Setting Visibility toggle icon to reflect current state,title provides conventional commit label,fix,10
3196863235,Fix Bicep compilation errors for AI Gallery Standard Validation,title provides conventional commit label,fix,10
3196952174,Fix CodeQL to run only on relevant file changes with path filtering,title provides conventional commit label,fix,10
3196955536,Fix flaky test_update_connection_password by improving teardown robustness,title provides conventional commit label,fix,10
3196955896,Fix flaky test_cluster_scan_non_covered_slots by replacing inefficient loop with mset,title provides conventional commit label,fix,10
3197014348,Fix trackPageView not resetting maxAjaxCallsPerView counter,title provides conventional commit label,fix,10
3197019965,Fix MPConfig instance caching to enable SSLSocketFactory assignment,title provides conventional commit label,fix,10
3172352593,Fix Lab M04-L10: Replace missing service principal references with service connection prerequisites,title provides conventional commit label,fix,10
3172409641,fix: remove CAT mempool panic for duplicate peers (#1902 backport to main),title provides conventional commit label,fix,10
3172410605,feat: add mergify rule to backport to main using S:backport-to-main label,title provides conventional commit label,feat,10
3104922484,feat: Add comprehensive Airframe walkthrough documentation,title provides conventional commit label,feat,10
3172617064,feat: Add GetAllMetadata endpoint for discoverable metadata queries,title provides conventional commit label,feat,10
3172635187,Fix using transform variable shadowing in for-of loops,title provides conventional commit label,fix,10
3172653799,Fix BigInt literal error in ambient contexts when targeting < ES2020,title provides conventional commit label,fix,10
3172671566,Fix PowerShell@2 showWarnings to respect WarningAction preferences,title provides conventional commit label,fix,10
3172681970,Fix proxy credentials not working from environment variables during agent configuration,title provides conventional commit label,fix,10
3172683435,Fix apt CLI stability warning by replacing apt with apt-get in installdependencies.sh,title provides conventional commit label,fix,10
3172683718,Fix git tag pruning when fetching with specific refspecs,title provides conventional commit label,fix,10
3172700026,Fix TypeScript compilation dependency on Node.js for local development,title provides conventional commit label,fix,10
3172846336,Fix RequestOptions parameter being marked required too aggressively,title provides conventional commit label,fix,10
3172929515,"Fix dotnet new ""Add project to solution"" postAction to find .slnx files",title provides conventional commit label,fix,10
3172947096,Fix class member completion crash in monorepo with baseUrl configuration,title provides conventional commit label,fix,10
3075530757,feat: Implement PillowFort website support,title provides conventional commit label,feat,10
3075628660,Fix Maximum Call Stack Size Exceeded in Worker Class,title provides conventional commit label,fix,10
3075670611,Fix issue with LISA ignoring working_path parameter,title provides conventional commit label,fix,10
3075726495,Fix type annotations in code,title provides conventional commit label,fix,10
3075881390,"chore(ui): update ""Run all"" button title in UI Mode",title provides conventional commit label,chore,10
3075994560,"fix(ui-mode): update git diff for prompt on each test run, not just at launch",title provides conventional commit label,fix,10
3145371522,Fix rewrite rules to handle attribute references (RefAttr) properly,title provides conventional commit label,fix,10
3145625420,Fix ClassCastException in MagicNumberDiagnostic with soft error handling,title provides conventional commit label,fix,10
3214930915,Fix GitHub Foundations Question 145: Correct answer about file addition permissions,title provides conventional commit label,fix,10
3182406028,feat: Configure dependabot for all Go modules in repository,title provides conventional commit label,feat,10
3182521702,Fix iOS Custom Entitlements File Not Respected in Single Project Templates,title provides conventional commit label,fix,10
3253454706,Fix public unscoped enum constants not visible across module boundaries,title provides conventional commit label,fix,10
3253470499,Fix OpenTelemetry package dependency conflicts by upgrading all packages to 0.56b0,title provides conventional commit label,fix,10
3253538190,Fix trimming-related attribute errors: add required message parameters and correct attribute names,title provides conventional commit label,fix,10
3087761233,Fix malformed table output in aspire run command when no resources are present,title provides conventional commit label,fix,10
3088130071,Fix Switch Activity Condition UI to Display Code Editor for JavaScript,title provides conventional commit label,fix,10
3088147183,test(react-charting): Sparkline Chart: migrated test cases from enzyme to React Testing Library,title provides conventional commit label,test,10
3088220705,Refactor CI workflow for parallel multi-architecture Docker builds,title provides conventional commit label,refactor,10
3088300682,Fix VSCode extension asset path in release workflow,title provides conventional commit label,fix,10
3131081344,Fix inconsistent scrolling behavior in notebook outline entries,title provides conventional commit label,fix,10
3131084965,Fix scrolling not working when hovering on notebook sticky scroll,title provides conventional commit label,fix,10
3131132181,Fix publish script failures by updating GitHub Actions and repository URL,title provides conventional commit label,fix,10
3131144344,fix: update CODEOWNERS to use @celestiaorg/celestia-core team,title provides conventional commit label,fix,10
3131396412,docs: Fix ClickHouse capitalization in documentation,title provides conventional commit label,docs,10
3131464015,Fix slice bounds panic in addPropertyToElementList for reverse-mapped properties,title provides conventional commit label,fix,10
3131467140,Fix RedPanda capitalization to Redpanda in documentation,title provides conventional commit label,fix,10
3131521120,Fix vlx error caching by cleaning up broken installation directories,title provides conventional commit label,fix,10
3131569548,Fix MeteorScoreEvaluator incorrect binary result due to int conversion bug,title provides conventional commit label,fix,10
3198268737,Fix iOS AOT compatibility for chart data binding with DynamicallyAccessedMembers attributes,title provides conventional commit label,fix,10
3198441645,feat: add floating navigation button for Chapters and Blocks,title provides conventional commit label,feat,10
3275355990,Fix FilterList unique name constraint violations and regenerate initial migration,title provides conventional commit label,fix,10
3166285250,Fix eth_call error format to match Geth compatibility,title provides conventional commit label,fix,10
3166294470,Fix occasional CI test failure in debug_traceTransactionInBlockByHash with robust fallback mechanism,title provides conventional commit label,fix,10
3141839638,chore: clean up malicious package to keep only NewConstructor functionality,title provides conventional commit label,chore,10
3141889094,Fix language service to use Unrestricted target profile as default for notebooks,title provides conventional commit label,fix,10
3141911382,Fix accessibility: Add proper ARIA attributes to Saved Connection items,title provides conventional commit label,fix,10
3141911468,Fix accessibility: Add accessible names to refresh buttons in Connection Dialog,title provides conventional commit label,fix,10
3245324344,Refactor flow.py for modular architecture with full API compatibility,title provides conventional commit label,refactor,10
3148184085,feat: Add deny-sarif converter for cargo-deny output,title provides conventional commit label,feat,10
3201598720,build: Add optional build tags to reduce binary size,title provides conventional commit label,build,10
3201632241,Fix Windows compilation error: FindTargetWindow identifier not found,title provides conventional commit label,fix,10
3201677474,Fix ListObjectsV2 pagination to support listing more than 1000 objects,title provides conventional commit label,fix,10
3201684625,Fix MSTEST0020 codefix placing code in static constructors,title provides conventional commit label,fix,10
3269292419,Fix accessibility: Update aria-labels for findings filter buttons to announce filter functionality,title provides conventional commit label,fix,10
3269442198,Fix deprecated nullable parameter declarations in PHP 8.2+,title provides conventional commit label,fix,10
3237835287,Fix traceback circular reference detection to pass test_raise.py,title provides conventional commit label,fix,10
3237862514,Refactor Data API with graceful shutdown and add OpenAPI endpoint,title provides conventional commit label,refactor,10
3237885331,fix(cdc): Support database.name as secret reference in CDC table creation,title provides conventional commit label,fix,10
3237929957,feat: Include internal tables in diagnose command output,title provides conventional commit label,feat,10
3237932553,ci: Fix e2e-deltalake-sink-rust-tests by enabling sink-deltalake feature in ci-dev builds,title provides conventional commit label,ci,10
3237935468,refactor(connector): split connector implementations into optional features,title provides conventional commit label,refactor,10
3085430966,Fix azdatalake directory client panic when authentication fails,title provides conventional commit label,fix,10
3085431437,Fix fileClient.Create API failure with PermissionKey parameter,title provides conventional commit label,fix,10
3085431994,Fix RenameSource URL encoding for paths with special characters,title provides conventional commit label,fix,10
3085705530,Refactor hardcoded React Query keys to use centralized QueryKeys constants,title provides conventional commit label,refactor,10
3170056340,Fix tab character escaping in Linux paths for WSL,title provides conventional commit label,fix,10
3170071914,Fix authentication badge persistence after successful sign-in with reordered scopes,title provides conventional commit label,fix,10
